HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck_of_spaceship,Number_of_cabin,Port_or_Starboard
Earth,True,55 Cancri e,0.2849542733676649,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,1.757569750679385,S
Earth,False,TRAPPIST-1e,0.14664746341646873,False,0.4813790277132252,-0.14288508091690208,-0.27363206104792026,-0.2682519244913577,-0.2702331032690641,0,E,-0.6555621503681656,P
Mars,True,PSO J318.5-22,-0.2682729664371197,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,1.7282367048805898,P
Earth,True,TRAPPIST-1e,0.423261083318861,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.011275757457778314,P
Europa,False,TRAPPIST-1e,-1.8588012808758752,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,A,-1.167912683653788,S
Earth,True,TRAPPIST-1e,0.5615678932700571,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.5705591640214732,P
Earth,True,55 Cancri e,3.396857497269578,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,-0.36809830153997275,P
Earth,False,TRAPPIST-1e,-0.1991195614615216,False,-0.3019693809061622,-0.2810556690559196,0.545924099633526,0.23203499427119417,-0.2702331032690641,1,F,-0.4991192394412579,P
Europa,False,TRAPPIST-1e,0.6307212982456551,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,B,-0.8120050612950732,P
Earth,False,TRAPPIST-1e,-1.720494470924679,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,-0.8022273793621415,S
Europa,False,55 Cancri e,-1.5821876609734828,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,B,-0.9801811905414989,S
Earth,False,TRAPPIST-1e,0.2158008683920668,False,-0.3328910286148223,-0.2810556690559196,-0.2100746445052775,0.4870313249984914,-0.24919807598693394,0,F,0.09340828569440483,P
Mars,True,TRAPPIST-1e,1.1839485380504398,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,1.7653918962257305,S
Europa,False,TRAPPIST-1e,3.32770409229398,False,-0.3328910286148223,5.290179831263751,-0.2886851333869672,-0.15619471341050395,1.0686921115586974,1,E,-0.7865830882694507,P
Mars,False,TRAPPIST-1e,1.8063291828308223,False,1.5533294816134398,-0.2810556690559196,-0.27697718823437517,-0.2682519244913577,-0.2702331032690641,0,F,-0.14907822624230202,P
Earth,True,TRAPPIST-1e,-1.720494470924679,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,-0.23512182725210123,S
Europa,True,TRAPPIST-1e,0.35410767834326295,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,A,-0.9743145813817399,S
Europa,False,TRAPPIST-1e,1.322255348001636,False,-0.3328910286148223,4.902191885105529,-0.2886851333869672,6.460474781828256,-0.19432409177268142,0,B,-0.9821367269280853,P
Earth,False,TRAPPIST-1e,-1.0981138261442964,False,-0.3328910286148223,-0.2798220030903927,-0.2886851333869672,0.23027031378173193,-0.08000329132632203,0,F,-0.19601109952037432,P
Europa,True,55 Cancri e,0.5615678932700571,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,E,-0.6536066139815792,S
Earth,False,TRAPPIST-1e,-0.3374263714127177,False,-0.17239295241272973,-0.2755041722110484,-0.2468710435562812,0.21527052962130266,-0.22999218151194556,1,F,-1.1698682200403745,S
Mars,False,55 Cancri e,-1.720494470924679,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,1.5424607481548869,P
Earth,False,TRAPPIST-1e,0.49241448829445905,False,-0.15177852060695637,-0.2792051701076292,-0.06188551014532619,-0.26295788302297096,-0.2702331032690641,1,F,-0.12756732598985224,S
Europa,False,TRAPPIST-1e,0.49241448829445905,False,-0.3328910286148223,1.16541767552442,-0.2886851333869672,1.4655466564053168,-0.24553981037265046,0,B,-1.0466694276854347,S
Mars,True,TRAPPIST-1e,0.9073349181480475,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,E,-0.34267632851435026,S
Europa,False,TRAPPIST-1e,-0.06081275151032546,False,-0.3328910286148223,-0.19963371533114144,-0.28199487901405745,1.420547303924029,-0.2702331032690641,0,A,-1.0153808455000533,P
Earth,False,55 Cancri e,-1.0289604211686985,False,0.14565828116205914,-0.2810556690559196,-0.2569064251156459,0.177329899097864,-0.2684039704619223,0,G,1.282374408738903,S
Europa,True,55 Cancri e,-0.2682729664371197,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,D,-0.618406959023025,P
Earth,True,TRAPPIST-1e,-1.9971080908270713,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,-0.573429622131539,P
Mars,True,TRAPPIST-1e,0.49241448829445905,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,D,-0.630140177342543,P
Earth,False,55 Cancri e,2.0829428027332146,False,0.3444403021463022,-0.19531588445179712,-0.2886851333869672,-0.2682519244913577,-0.2702331032690641,0,F,0.7798015573862122,P
Europa,True,55 Cancri e,0.6998747032212532,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,A,-1.1327130286952338,P
Earth,False,55 Cancri e,-0.5448865863395119,False,0.401866219319528,-0.2810556690559196,0.03411964010592893,-0.2682519244913577,-0.26931853686549323,0,F,1.9179237343794653,S
Mars,True,TRAPPIST-1e,-1.7896478759002772,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,1.8670797883282204,P
Mars,False,TRAPPIST-1e,-0.06081275151032546,False,-0.15619589885105067,-0.27612100519381183,1.5979665997735866,-0.2682519244913577,-0.26383113844406797,1,D,-1.0799135462574025,S
Mars,False,TRAPPIST-1e,-0.6831933962907081,False,1.8861053093352096,-0.2810556690559196,0.1461814008521675,-0.26913426473608887,-0.2702331032690641,0,F,-0.6672953686876836,S
Earth,False,TRAPPIST-1e,-0.6831933962907081,False,-0.32847365037072795,-0.2810556690559196,-0.2833329298886394,-0.26913426473608887,0.4504452227447856,0,E,-1.0290696002061577,S
Earth,True,PSO J318.5-22,-0.6831933962907081,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,1.5229053842890234,S
Earth,False,TRAPPIST-1e,1.52971556292843,False,-0.3328910286148223,1.7537529744842189,1.0493657411949857,-0.26913426473608887,-0.26657483765478057,1,F,-0.6966284144864788,P
Earth,False,TRAPPIST-1e,-0.5448865863395119,False,0.22664354897045447,-0.17187623110678524,-0.01940239487734919,-0.26913426473608887,-0.1924949589655397,0,F,1.955078925724606,S
Earth,True,TRAPPIST-1e,-0.8906536112175022,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.5862034551141639,P
Europa,False,TRAPPIST-1e,0.34027699734814343,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,C,-1.009514236340294,P
Mars,True,TRAPPIST-1e,-0.5448865863395119,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,D,-0.9821367269280853,P
Mars,False,TRAPPIST-1e,-0.06081275151032546,False,-0.3328910286148223,-0.2323258634176054,3.061459743847598,-0.26913426473608887,-0.2702331032690641,1,E,-0.6047182043169206,P
Earth,False,TRAPPIST-1e,-0.2682729664371197,False,-0.3328910286148223,-0.24638965542461255,0.8804368182790142,-0.23119363421265018,-0.25011264239050485,0,G,-0.896093125918286,S
Mars,True,TRAPPIST-1e,1.8754825878064203,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,0.28309531519328035,S
Earth,False,TRAPPIST-1e,-0.12996615648592352,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,0.5320306774797791,-0.2702331032690641,0,G,0.9186446408338427,S
Earth,False,TRAPPIST-1e,2.221249612684411,False,1.456147160243365,-0.26131701360748855,-0.2886851333869672,-0.26913426473608887,0.060839934823592755,0,E,-0.9391149264231856,S
Europa,False,TRAPPIST-1e,0.14664746341646873,False,-0.3328910286148223,3.833220325976433,0.07426116634338752,0.2823283882208687,18.328389279748254,0,C,-0.8882709803719406,P
Mars,False,PSO J318.5-22,0.5615678932700571,False,-0.26515789553870983,-0.22985853148655153,0.9456667984148844,-0.26913426473608887,-0.25925830642621356,0,D,-1.1640016108806155,P
Europa,True,55 Cancri e,0.7690281081968513,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,B,-0.5988515951571616,S
Mars,False,TRAPPIST-1e,0.27112359237254524,False,0.36358227453737746,-0.2810556690559196,0.6730389327188114,-0.26913426473608887,-0.2702331032690641,0,E,-0.2722770185972418,S
Europa,False,55 Cancri e,-0.4065797763883158,False,-0.3328910286148223,-0.03740664086434853,-0.2886851333869672,-0.26384022326770207,0.007612170135767806,0,C,-0.5695185493583663,S
Earth,False,55 Cancri e,-0.5448865863395119,False,-0.24307100431823836,-0.15707223952046193,0.08262398430952472,-0.1270774853343766,-0.21535911905481156,0,G,1.1200648886522362,P
Earth,False,TRAPPIST-1e,2.221249612684411,False,-0.3328910286148223,-0.17866139391718341,1.5176835472986694,-0.26913426473608887,-0.25560004081193005,1,F,0.965577514111915,S
Earth,False,TRAPPIST-1e,0.6307212982456551,False,-0.3240562721266337,1.1524641828863873,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.48842663578484663,P
Earth,False,TRAPPIST-1e,0.2158008683920668,False,-0.30638675915025654,-0.2810556690559196,-0.2886851333869672,0.9502599534823356,-0.2702331032690641,0,F,1.395795519160911,P
Earth,True,PSO J318.5-22,-1.0981138261442964,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.21465154166275827,S
Earth,False,TRAPPIST-1e,-1.3747274460466887,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,1.5893936214329591,P
Mars,True,TRAPPIST-1e,-1.4438808510222867,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,D,-0.8530713254133865,S
Europa,False,TRAPPIST-1e,2.0829428027332146,False,-0.3328910286148223,1.318392255249761,-0.2886851333869672,-0.18266492075243793,-0.2702331032690641,1,C,-0.5832073040644707,S
Earth,False,TRAPPIST-1e,1.460562157952832,False,-0.3328910286148223,0.2716266835001505,-0.2870125697937398,-0.26913426473608887,-0.2656602712512097,1,F,1.288241017898662,S
Earth,False,TRAPPIST-1e,-1.5130342559978849,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,F,0.2666688095459551,S
Europa,False,TRAPPIST-1e,0.8381815131724494,False,4.236150535193372,-0.2792051701076292,-0.2886851333869672,-0.24178171714942376,-0.2464543767762213,0,D,-1.1072910556696114,S
Mars,True,TRAPPIST-1e,-0.2682729664371197,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,-0.56756301297178,P
Earth,True,TRAPPIST-1e,-0.5448865863395119,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,-1.0975133737366796,S
Mars,False,TRAPPIST-1e,0.3817690403335021,False,1.2190811944769717,-0.2810556690559196,-0.21676489887818726,-0.19413534393394263,-0.2702331032690641,0,D,-1.0251585274329849,S
Earth,False,PSO J318.5-22,-1.651341065949081,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,-0.09432320741788434,P
Europa,False,TRAPPIST-1e,2.4287098276112054,False,-0.3328910286148223,0.7903832220042297,-0.2702869338614654,0.08468417340109512,0.4175208322162341,0,B,-1.1327130286952338,S
Earth,False,TRAPPIST-1e,-0.12996615648592352,False,-0.3328910286148223,-0.24219519114182095,-0.2753046246411477,-0.15531237316577282,2.4368834513007265,0,C,-0.6457844684352338,S
Earth,False,55 Cancri e,0.423261083318861,False,0.04405858154789048,-0.2810556690559196,0.28165905190359025,-0.23825235617049922,-0.2702331032690641,1,F,0.03669773048340081,S
Earth,False,55 Cancri e,1.322255348001636,False,-0.3328910286148223,-0.1749603960206026,-0.0963403201658115,-0.2682519244913577,0.3196622270341504,0,F,1.9296569526989833,P
Mars,False,TRAPPIST-1e,-0.61403999131511,False,5.319880664411171,-0.24589618903840177,3.00124745449141,-0.26560490375716433,-0.2684039704619223,0,F,1.4270841013462925,S
Earth,False,TRAPPIST-1e,0.35410767834326295,False,-0.3122765968090489,0.18033540205115678,-0.2886851333869672,-0.23295831470211245,-0.2702331032690641,1,F,2.1623657827027585,S
Europa,True,TRAPPIST-1e,-0.2682729664371197,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,C,-0.6516510775949929,S
Earth,False,TRAPPIST-1e,-0.4065797763883158,False,-0.3314185692001242,0.15072741887851016,-0.2886851333869672,-0.26295788302297096,-0.14585207238342504,0,G,1.3253962092438025,P
Earth,False,55 Cancri e,0.9073349181480475,False,-0.28724478675918125,-0.2810556690559196,-0.2886851333869672,0.29115179066818003,-0.2702331032690641,1,E,-0.4697861936424627,S
Earth,False,PSO J318.5-22,-0.2682729664371197,False,-0.32994610978542604,1.4226370293367876,0.6345699700745803,-0.26913426473608887,1.0019287640980234,0,G,-0.3856981290192498,S
Europa,False,55 Cancri e,1.0456417280992436,False,-0.3328910286148223,0.024893490394762057,-0.12310133765745056,0.010567592843680022,4.8650572527814,0,C,-0.8120050612950732,P
Europa,False,TRAPPIST-1e,-0.12996615648592352,False,-0.23129132900065358,1.4941896553373502,-0.2886851333869672,3.464929650966062,3.2032900974931198,0,D,-0.7631166516304145,S
Earth,True,TRAPPIST-1e,-0.9598070161931003,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,0.7485129752008306,S
Mars,False,TRAPPIST-1e,-0.12996615648592352,False,1.5474396439546474,-0.2810556690559196,-0.2870125697937398,-0.26031086228877753,-0.2620020056369262,0,E,-0.9899588724744307,S
Europa,False,TRAPPIST-1e,-0.5448865863395119,False,-0.3328910286148223,1.4670490040957576,-0.2886851333869672,0.09615459658259984,0.2400949499234843,1,B,-0.9117374170109769,S
Earth,False,PSO J318.5-22,-0.7523468012663062,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.13678322802641904,-0.2702331032690641,1,F,0.9831773415911921,P
Earth,False,TRAPPIST-1e,-0.12996615648592352,False,0.010192015009834262,0.06066980339504338,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,E,-0.9273817081036676,S
Mars,False,TRAPPIST-1e,-1.3055740410710905,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,-0.06107908884591647,P
Mars,False,TRAPPIST-1e,0.8381815131724494,False,0.6801610486974683,-0.261933846590252,2.8557344218806224,-0.26913426473608887,-0.26931853686549323,0,F,1.9805008987502284,P
Europa,True,TRAPPIST-1e,2.1520962077088126,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,B,-0.5206301396937077,S
Earth,False,TRAPPIST-1e,-0.1991195614615216,False,-0.07079325279856105,-0.2810556690559196,-0.28366744260728494,-0.26913426473608887,0.37362164484483207,1,G,0.6350918647788226,S
Europa,False,TRAPPIST-1e,0.6998747032212532,False,-0.3328910286148223,-0.1169780956408363,-0.2886851333869672,0.8373204021567509,-0.09006352176560166,0,A,-1.0975133737366796,P
Earth,False,TRAPPIST-1e,-0.8906536112175022,False,-0.3328910286148223,-0.2687190094006502,-0.2886851333869672,-0.004432191316749224,0.35258661756270193,0,F,0.005409148298019277,P
Earth,False,55 Cancri e,-0.47573318136391385,False,-0.3328910286148223,0.23276620558605182,0.3485615956326879,-0.26913426473608887,-0.25925830642621356,1,F,1.333218354790148,S
Europa,True,55 Cancri e,-0.47573318136391385,True,-0.3328910286148223,-0.2810556690559196,0.03378512738728345,-0.26913426473608887,0.20954843204421708,1,B,-0.9215150989439086,P
Europa,True,55 Cancri e,-0.5448865863395119,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,0.2432023729069189,S
Earth,False,TRAPPIST-1e,-0.8215002062419042,False,-0.3255287315413318,0.18527006591326456,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,-0.10018981657764339,S
Europa,True,55 Cancri e,1.1147951330748416,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.11091563576701761,1,F,-0.1193540731661896,S
Earth,True,55 Cancri e,1.322255348001636,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,-0.2077443178398924,S
Mars,False,TRAPPIST-1e,1.52971556292843,False,-0.17681033065682403,0.9168339834707413,-0.0963403201658115,-0.25731090545669166,-0.2702331032690641,0,F,1.5346386026085415,S
Mars,False,TRAPPIST-1e,-0.8906536112175022,False,0.4710718118103385,-0.2255407006072072,-0.2502161707427361,0.18350628081098191,-0.2702331032690641,0,E,-0.6066737407035069,S
Mars,True,55 Cancri e,0.8381815131724494,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,F,0.02496451216388273,P
Europa,False,55 Cancri e,0.5615678932700571,False,6.000156914001692,0.20685922030998605,-0.2886851333869672,1.27319648305393,-0.18700756054411444,0,D,-1.1014244465098524,S
Earth,False,TRAPPIST-1e,-0.06081275151032546,False,-0.3211113532972375,-0.2810556690559196,1.1948787738057731,-0.26913426473608887,-0.2702331032690641,1,G,0.8110901395715937,S
Earth,True,TRAPPIST-1e,-1.0289604211686985,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,0.8775783767155294,P
Earth,False,PSO J318.5-22,-0.7523468012663062,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,0.0758607709537838,-0.01141081105850639,1,F,2.2464538473259714,S
Europa,False,TRAPPIST-1e,0.7690281081968513,False,-0.3328910286148223,0.751522744090131,-0.2886851333869672,-0.03178473890341432,-0.26657483765478057,1,C,-0.5069413849876033,S
Earth,False,TRAPPIST-1e,-0.61403999131511,False,0.7287522093825054,-0.20580204515877615,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,1.3801512280682202,P
Europa,False,55 Cancri e,0.7690281081968513,False,3.083214813484762,-0.2810556690559196,7.863389820003582,2.4934730415170856,0.18522096570923177,1,C,-0.8667600801194909,S
Earth,False,TRAPPIST-1e,-0.5448865863395119,False,-0.3328910286148223,-0.2810556690559196,-0.27697718823437517,0.3264454004574253,-0.2702331032690641,0,F,-0.9039152714646315,P
Europa,False,55 Cancri e,0.2849542733676649,False,-0.3328910286148223,0.6275393145546733,1.5327366196377163,4.760205130231364,1.070521244365839,0,B,-0.8080939885219005,P
Europa,False,TRAPPIST-1e,0.6998747032212532,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,B,-1.1698682200403745,P
Mars,False,TRAPPIST-1e,0.35410767834326295,False,1.7344419896213057,-0.2810556690559196,-0.28199487901405745,0.04762588312238757,-0.2702331032690641,0,F,0.32220604292500726,P
Earth,False,TRAPPIST-1e,-0.8906536112175022,False,-0.3328910286148223,-0.2810556690559196,0.9189057809232454,-0.26913426473608887,-0.26931853686549323,1,G,-0.041523724980053016,P
Earth,False,55 Cancri e,-0.1991195614615216,False,-0.3328910286148223,-0.030621478053950345,-0.2886851333869672,-0.26913426473608887,0.18979379772708616,1,G,0.5901145278873366,S
Mars,False,TRAPPIST-1e,-0.5448865863395119,False,-0.28577232734448316,-0.2810556690559196,1.3972589685862935,-0.26913426473608887,-0.2702331032690641,1,F,1.927701416312397,S
Europa,False,55 Cancri e,-0.2682729664371197,False,-0.3328910286148223,0.1951393936374801,-0.2886851333869672,-0.15884173414469735,5.137598041045521,0,B,-0.6868507325535471,P
Earth,False,TRAPPIST-1e,-1.3747274460466887,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,0.0621197035090233,S
Earth,False,TRAPPIST-1e,-0.1991195614615216,False,-0.3328910286148223,0.08719362165387264,-0.2886851333869672,-0.26913426473608887,-0.07634502571203854,0,G,-0.039568188593466676,P
Mars,False,TRAPPIST-1e,-0.47573318136391385,False,0.7582013976764673,-0.2810556690559196,1.4307102404508423,-0.26913426473608887,-0.2702331032690641,0,F,1.757569750679385,P
Mars,False,TRAPPIST-1e,-0.3374263714127177,False,4.792740193949252,-0.2810556690559196,1.7786034678421503,-0.2673695842466266,-0.036104103954920024,0,F,1.384062300841393,S
Europa,False,55 Cancri e,0.7690281081968513,False,8.653528779287662,4.388370010463557,1.1497195567886322,11.30452272540217,-0.09463635378345604,0,C,-0.675117514234029,S
Earth,False,TRAPPIST-1e,-0.1991195614615216,False,-0.3328910286148223,-0.2810556690559196,1.9726208446565336,-0.26472256351243323,-0.2702331032690641,0,F,0.11883025872002732,P
Mars,True,TRAPPIST-1e,-0.47573318136391385,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,E,-0.6496955412084066,P
Europa,True,55 Cancri e,1.0456417280992436,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,B,-0.5714740857449527,S
Earth,False,TRAPPIST-1e,0.6998747032212532,False,-0.14147130470406968,0.1760175711718125,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,F,1.4153508830267745,S
Mars,False,TRAPPIST-1e,-1.3055740410710905,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,E,-0.24294397279844662,S
Earth,False,TRAPPIST-1e,-1.9279546858514731,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,-0.935203853650013,S
Europa,False,55 Cancri e,0.49241448829445905,False,-0.313749056223747,0.6318571454340176,-0.2870125697937398,1.00055334743201,1.517744215711997,0,E,-0.5636519401986073,S
Earth,True,TRAPPIST-1e,0.35410767834326295,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,0.1266524042663727,P
Europa,False,TRAPPIST-1e,0.5615678932700571,False,-0.29313462441797367,0.12235310167139049,-0.27195949745469283,0.5082074908720385,8.480338246097071,0,C,-1.1268464195354748,P
Mars,False,TRAPPIST-1e,-0.6831933962907081,False,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,E,-0.9078263442378042,P
Earth,False,TRAPPIST-1e,-0.1991195614615216,False,-0.02809192977231625,-0.06516412508870473,-0.1649154274881366,-0.26913426473608887,-0.2674894040583515,1,F,-0.00045746086173976025,S
Mars,False,TRAPPIST-1e,1.1839485380504398,False,-0.3019693809061622,-0.2810556690559196,3.315689410018169,0.10321331854044889,0.050230964542170596,1,F,-0.9293372444902539,P
Europa,True,55 Cancri e,0.2849542733676649,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,C,-0.6829396597803744,S
Earth,True,55 Cancri e,-0.8906536112175022,True,0.19483842561297557,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,-0.8198272068414186,S
Earth,False,TRAPPIST-1e,1.6680223728796262,False,-0.32994610978542604,0.20870971925827644,0.4221543937346953,-0.26913426473608887,0.09284975894857339,0,E,-0.21752199977282413,P
Earth,False,55 Cancri e,-0.4065797763883158,False,0.039641203303796196,-0.2810556690559196,1.6765770886552762,-0.26648724400189544,-0.26529444468978136,0,F,0.9909994871375375,P
Earth,False,TRAPPIST-1e,-0.6831933962907081,False,0.008719555595136166,-0.2810556690559196,0.5124728277689771,-0.26913426473608887,-0.2656602712512097,0,F,-0.10801196212398877,P
Earth,False,TRAPPIST-1e,-0.7523468012663062,False,-0.3328910286148223,0.3043188315866145,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,F,1.7908138692513529,P
Earth,False,TRAPPIST-1e,-0.06081275151032546,False,-0.3328910286148223,0.2228968778618363,-0.19167644497977565,-0.26913426473608887,-0.2473689431797922,1,F,1.6989036590817945,S
Mars,False,55 Cancri e,-0.5448865863395119,False,2.1172814374428106,-0.2810556690559196,0.3174519127986574,-0.26913426473608887,-0.2702331032690641,0,F,-1.0740469370976435,S
Mars,False,TRAPPIST-1e,-0.12996615648592352,False,0.7346420470412979,-0.2810556690559196,2.4877704313705853,-0.26913426473608887,-0.2702331032690641,1,D,-0.7494278969243101,P
Europa,True,TRAPPIST-1e,0.2849542733676649,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,E,-1.0955578373500934,P
Earth,False,TRAPPIST-1e,2.290403017660009,False,0.9584558780754086,-0.27180317431446754,-0.2886851333869672,-0.26913426473608887,-0.26931853686549323,0,G,-0.6868507325535471,P
Earth,False,TRAPPIST-1e,0.008340653465272605,False,0.7199174528943169,-0.2520645188660365,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,F,1.1611311527705495,P
Europa,True,TRAPPIST-1e,-0.8906536112175022,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,B,-0.9136929533975632,S
Earth,True,TRAPPIST-1e,0.6307212982456551,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,1.3918844463877382,S
Europa,False,TRAPPIST-1e,0.008340653465272605,False,-0.32700119095602986,1.8402329586676576,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,D,-0.95280368112929,P
Earth,True,PSO J318.5-22,-0.06081275151032546,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,1,G,1.4036176647072565,S
Europa,False,TRAPPIST-1e,0.7690281081968513,False,0.8053200989468065,2.019114523669064,-0.21676489887818726,-0.26031086228877753,-0.2702331032690641,1,B,-0.7474723605377238,P
Mars,True,TRAPPIST-1e,-0.7523468012663062,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,E,-0.12952286237643856,S
Earth,True,55 Cancri e,-0.9598070161931003,True,-0.3328910286148223,-0.2810556690559196,-0.2886851333869672,-0.26913426473608887,-0.2702331032690641,0,G,0.16771866838468596,P
